engagement_id,record_id,metric_name,metric_value,denominator_name,denominator_value,normalized_value,collection_timestamp,provenance_ids,comparability_note
EN-000758,LI-7474809168688910336,impressions,86,,,,2026-08-02T17:55:10.831Z,PV-01001,Raw observation; no valid denominator available.
EN-000759,LI-7474809168688910336,reactions,2,impressions,86,0.023255813953488372,2026-08-02T17:55:10.831Z,PV-01001,Within-post rate; compare only at similar maturity and audience conditions.
EN-000760,LI-7474809168688910336,comments,0,impressions,86,0,2026-08-02T17:55:10.831Z,PV-01001,Within-post rate; compare only at similar maturity and audience conditions.
EN-000761,LI-7474809168688910336,reposts,0,impressions,86,0,2026-08-02T17:55:10.831Z,PV-01001,Within-post rate; compare only at similar maturity and audience conditions.
EN-000762,LI-7474809168688910336,saves,0,impressions,86,0,2026-08-02T17:55:10.831Z,PV-01001,Within-post rate; compare only at similar maturity and audience conditions.
EN-000763,LI-7474809168688910336,sends,0,impressions,86,0,2026-08-02T17:55:10.831Z,PV-01001,Within-post rate; compare only at similar maturity and audience conditions.
EN-000764,LI-7474809168688910336,profile_viewers_from_post,0,impressions,86,0,2026-08-02T17:55:10.831Z,PV-01001,Within-post rate; compare only at similar maturity and audience conditions.
EN-000765,LI-7474809168688910336,followers_gained,0,impressions,86,0,2026-08-02T17:55:10.831Z,PV-01001,Within-post rate; compare only at similar maturity and audience conditions.
EN-000766,LI-7474809168688910336,public_interactions,2,creator_median_public_interactions,,,2026-08-02T17:55:10.831Z,PV-01001,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000767,LI-7474809671925620736,public_interactions,90,creator_median_public_interactions,43,2.0930232558139537,2026-08-02T18:05:05.577Z,PV-00625,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000768,LI-7474814547917209600,public_interactions,36,creator_median_public_interactions,28,1.2857142857142858,2026-08-02T18:05:05.577Z,PV-00658,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000769,LI-7474818008419311616,public_interactions,171,creator_median_public_interactions,183.5,0.9318801089918256,2026-08-02T18:05:05.577Z,PV-00853,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000770,LI-7474826640489934848,public_interactions,2,creator_median_public_interactions,1,2,2026-08-02T18:05:05.577Z,PV-00758,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000771,LI-7474876826360877058,public_interactions,82,creator_median_public_interactions,58,1.4137931034482758,2026-08-02T18:05:05.577Z,PV-00611,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000772,LI-7475007594537869312,public_interactions,48,creator_median_public_interactions,183.5,0.2615803814713896,2026-08-02T18:05:05.577Z,PV-00854,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000773,LI-7475012258805444609,public_interactions,9,creator_median_public_interactions,8.5,1.0588235294117647,2026-08-02T18:05:05.577Z,PV-00946,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000774,LI-7475065252645273600,public_interactions,20,creator_median_public_interactions,12,1.6666666666666667,2026-08-02T18:05:05.577Z,PV-00705,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000775,LI-7475072864715542528,public_interactions,22,creator_median_public_interactions,21,1.0476190476190477,2026-08-02T18:05:05.577Z,PV-00881,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000776,LI-7475148156595474433,public_interactions,27,creator_median_public_interactions,66,0.4090909090909091,2026-08-02T18:05:05.577Z,PV-00829,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000777,LI-7475161318120103936,public_interactions,522,creator_median_public_interactions,451.5,1.1561461794019934,2026-08-02T18:05:05.577Z,PV-00817,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000778,LI-7475161642394210304,public_interactions,14,creator_median_public_interactions,16,0.875,2026-08-02T18:05:05.577Z,PV-00724,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000779,LI-7475163000140697600,impressions,122,,,,2026-08-02T17:55:11.637Z,PV-01002,Raw observation; no valid denominator available.
EN-000780,LI-7475163000140697600,reactions,4,impressions,122,0.03278688524590164,2026-08-02T17:55:11.637Z,PV-01002,Within-post rate; compare only at similar maturity and audience conditions.
EN-000781,LI-7475163000140697600,comments,0,impressions,122,0,2026-08-02T17:55:11.637Z,PV-01002,Within-post rate; compare only at similar maturity and audience conditions.
EN-000782,LI-7475163000140697600,reposts,0,impressions,122,0,2026-08-02T17:55:11.637Z,PV-01002,Within-post rate; compare only at similar maturity and audience conditions.
EN-000783,LI-7475163000140697600,saves,0,impressions,122,0,2026-08-02T17:55:11.637Z,PV-01002,Within-post rate; compare only at similar maturity and audience conditions.
EN-000784,LI-7475163000140697600,sends,0,impressions,122,0,2026-08-02T17:55:11.637Z,PV-01002,Within-post rate; compare only at similar maturity and audience conditions.
EN-000785,LI-7475163000140697600,profile_viewers_from_post,1,impressions,122,0.00819672131147541,2026-08-02T17:55:11.637Z,PV-01002,Within-post rate; compare only at similar maturity and audience conditions.
EN-000786,LI-7475163000140697600,followers_gained,0,impressions,122,0,2026-08-02T17:55:11.637Z,PV-01002,Within-post rate; compare only at similar maturity and audience conditions.
EN-000787,LI-7475163000140697600,public_interactions,4,creator_median_public_interactions,,,2026-08-02T17:55:11.637Z,PV-01002,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000788,LI-7475168374843555840,public_interactions,176,creator_median_public_interactions,94,1.872340425531915,2026-08-02T18:05:05.577Z,PV-00683,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000789,LI-7475170820483477504,public_interactions,1,creator_median_public_interactions,8,0.125,2026-08-02T18:05:05.577Z,PV-00910,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000790,LI-7475196927979094016,public_interactions,336,creator_median_public_interactions,69,4.869565217391305,2026-08-02T18:05:05.577Z,PV-00575,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000791,LI-7475205679750975488,public_interactions,56,creator_median_public_interactions,105,0.5333333333333333,2026-08-02T18:05:05.577Z,PV-00562,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000792,LI-7475234343796334593,public_interactions,31,creator_median_public_interactions,56,0.5535714285714286,2026-08-02T18:05:05.577Z,PV-00793,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000793,LI-7475355586247946240,public_interactions,64,creator_median_public_interactions,69,0.927536231884058,2026-08-02T18:05:05.577Z,PV-00576,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000794,LI-7475356284490252289,public_interactions,76,creator_median_public_interactions,69,1.1014492753623188,2026-08-02T18:05:05.577Z,PV-00577,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000795,LI-7475468556521013250,public_interactions,43,creator_median_public_interactions,12,3.5833333333333335,2026-08-02T18:05:05.577Z,PV-00706,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000796,LI-7475533310367076353,public_interactions,3,creator_median_public_interactions,8,0.375,2026-08-02T18:05:05.577Z,PV-00911,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000797,LI-7475537064621473792,public_interactions,446,creator_median_public_interactions,94,4.74468085106383,2026-08-02T18:05:05.577Z,PV-00684,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000798,LI-7475539568373420032,public_interactions,89,creator_median_public_interactions,43,2.0697674418604652,2026-08-02T18:05:05.577Z,PV-00626,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000799,LI-7475540827251924992,public_interactions,73,creator_median_public_interactions,66,1.106060606060606,2026-08-02T18:05:05.577Z,PV-00830,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000800,LI-7475547759270617089,public_interactions,65,creator_median_public_interactions,58,1.1206896551724137,2026-08-02T18:05:05.577Z,PV-00612,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000801,LI-7475548381407432704,public_interactions,120,creator_median_public_interactions,82,1.4634146341463414,2026-08-02T18:05:05.577Z,PV-00587,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000802,LI-7475549331421323264,public_interactions,0,creator_median_public_interactions,1,0,2026-08-02T18:05:05.577Z,PV-00759,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000803,LI-7475790090133336064,public_interactions,13,creator_median_public_interactions,12,1.0833333333333333,2026-08-02T18:05:05.577Z,PV-00707,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000804,LI-7475801203029843969,public_interactions,7,creator_median_public_interactions,21,0.3333333333333333,2026-08-02T18:05:05.577Z,PV-00882,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000805,LI-7475869700254683136,public_interactions,108,creator_median_public_interactions,82,1.3170731707317074,2026-08-02T18:05:05.577Z,PV-00588,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000806,LI-7475879294511026179,public_interactions,43,creator_median_public_interactions,94,0.4574468085106383,2026-08-02T18:05:05.577Z,PV-00685,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000807,LI-7475884202224209921,public_interactions,41,creator_median_public_interactions,16,2.5625,2026-08-02T18:05:05.577Z,PV-00725,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000808,LI-7475889674129924097,public_interactions,137,creator_median_public_interactions,451.5,0.3034330011074197,2026-08-02T18:05:05.577Z,PV-00818,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000809,LI-7475889791608471552,public_interactions,54,creator_median_public_interactions,58,0.9310344827586207,2026-08-02T18:05:05.577Z,PV-00613,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000810,LI-7475895862687154177,public_interactions,4,creator_median_public_interactions,8,0.5,2026-08-02T18:05:05.577Z,PV-00912,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000811,LI-7475915308562587648,public_interactions,60,creator_median_public_interactions,66,0.9090909090909091,2026-08-02T18:05:05.577Z,PV-00831,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000812,LI-7475926531735785473,impressions,197,,,,2026-08-02T17:55:12.384Z,PV-01003,Raw observation; no valid denominator available.
EN-000813,LI-7475926531735785473,reactions,1,impressions,197,0.005076142131979695,2026-08-02T17:55:12.384Z,PV-01003,Within-post rate; compare only at similar maturity and audience conditions.
EN-000814,LI-7475926531735785473,comments,0,impressions,197,0,2026-08-02T17:55:12.384Z,PV-01003,Within-post rate; compare only at similar maturity and audience conditions.
EN-000815,LI-7475926531735785473,reposts,0,impressions,197,0,2026-08-02T17:55:12.384Z,PV-01003,Within-post rate; compare only at similar maturity and audience conditions.
EN-000816,LI-7475926531735785473,saves,1,impressions,197,0.005076142131979695,2026-08-02T17:55:12.384Z,PV-01003,Within-post rate; compare only at similar maturity and audience conditions.
EN-000817,LI-7475926531735785473,sends,0,impressions,197,0,2026-08-02T17:55:12.384Z,PV-01003,Within-post rate; compare only at similar maturity and audience conditions.
EN-000818,LI-7475926531735785473,profile_viewers_from_post,0,impressions,197,0,2026-08-02T17:55:12.384Z,PV-01003,Within-post rate; compare only at similar maturity and audience conditions.
EN-000819,LI-7475926531735785473,followers_gained,0,impressions,197,0,2026-08-02T17:55:12.384Z,PV-01003,Within-post rate; compare only at similar maturity and audience conditions.
EN-000820,LI-7475926531735785473,public_interactions,1,creator_median_public_interactions,,,2026-08-02T17:55:12.384Z,PV-01003,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000821,LI-7476256633774333961,public_interactions,133,creator_median_public_interactions,66,2.015151515151515,2026-08-02T18:05:05.577Z,PV-00832,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000822,LI-7476258205887815681,public_interactions,10,creator_median_public_interactions,8,1.25,2026-08-02T18:05:05.577Z,PV-00913,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000823,LI-7476258831912808448,public_interactions,32,creator_median_public_interactions,58,0.5517241379310345,2026-08-02T18:05:05.577Z,PV-00614,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000824,LI-7476274197246410753,public_interactions,4,creator_median_public_interactions,1,4,2026-08-02T18:05:05.577Z,PV-00760,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000825,LI-7476282376017510400,impressions,204,,,,2026-08-02T17:55:13.163Z,PV-01004,Raw observation; no valid denominator available.
EN-000826,LI-7476282376017510400,reactions,5,impressions,204,0.024509803921568627,2026-08-02T17:55:13.163Z,PV-01004,Within-post rate; compare only at similar maturity and audience conditions.
EN-000827,LI-7476282376017510400,comments,0,impressions,204,0,2026-08-02T17:55:13.163Z,PV-01004,Within-post rate; compare only at similar maturity and audience conditions.
EN-000828,LI-7476282376017510400,reposts,0,impressions,204,0,2026-08-02T17:55:13.163Z,PV-01004,Within-post rate; compare only at similar maturity and audience conditions.
EN-000829,LI-7476282376017510400,saves,0,impressions,204,0,2026-08-02T17:55:13.163Z,PV-01004,Within-post rate; compare only at similar maturity and audience conditions.
EN-000830,LI-7476282376017510400,sends,0,impressions,204,0,2026-08-02T17:55:13.163Z,PV-01004,Within-post rate; compare only at similar maturity and audience conditions.
EN-000831,LI-7476282376017510400,profile_viewers_from_post,1,impressions,204,0.004901960784313725,2026-08-02T17:55:13.163Z,PV-01004,Within-post rate; compare only at similar maturity and audience conditions.
EN-000832,LI-7476282376017510400,followers_gained,0,impressions,204,0,2026-08-02T17:55:13.163Z,PV-01004,Within-post rate; compare only at similar maturity and audience conditions.
EN-000833,LI-7476282376017510400,public_interactions,5,creator_median_public_interactions,,,2026-08-02T17:55:13.163Z,PV-01004,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000834,LI-7476300912530116609,public_interactions,43,creator_median_public_interactions,12,3.5833333333333335,2026-08-02T18:05:05.577Z,PV-00708,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000835,LI-7476360351970775040,public_interactions,98,creator_median_public_interactions,56,1.75,2026-08-02T18:05:05.577Z,PV-00794,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000836,LI-7476461814688452608,public_interactions,7,creator_median_public_interactions,8.5,0.8235294117647058,2026-08-02T18:05:05.577Z,PV-00947,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000837,LI-7476550653771722752,public_interactions,905,creator_median_public_interactions,82,11.036585365853659,2026-08-02T18:05:05.577Z,PV-00589,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000838,LI-7476624138699177984,public_interactions,17,creator_median_public_interactions,16,1.0625,2026-08-02T18:05:05.577Z,PV-00726,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000839,LI-7477221354560405504,public_interactions,8,creator_median_public_interactions,8.5,0.9411764705882353,2026-08-02T18:05:05.577Z,PV-00948,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000840,LI-7477360939269337088,public_interactions,34,creator_median_public_interactions,28,1.2142857142857142,2026-08-02T18:05:05.577Z,PV-00659,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000841,LI-7477361095007956992,public_interactions,2,creator_median_public_interactions,1,2,2026-08-02T18:05:05.577Z,PV-00761,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000842,LI-7477394219435909120,impressions,154,,,,2026-08-02T17:55:13.913Z,PV-01005,Raw observation; no valid denominator available.
EN-000843,LI-7477394219435909120,reactions,2,impressions,154,0.012987012987012988,2026-08-02T17:55:13.913Z,PV-01005,Within-post rate; compare only at similar maturity and audience conditions.
EN-000844,LI-7477394219435909120,comments,0,impressions,154,0,2026-08-02T17:55:13.913Z,PV-01005,Within-post rate; compare only at similar maturity and audience conditions.
EN-000845,LI-7477394219435909120,reposts,0,impressions,154,0,2026-08-02T17:55:13.913Z,PV-01005,Within-post rate; compare only at similar maturity and audience conditions.
EN-000846,LI-7477394219435909120,saves,0,impressions,154,0,2026-08-02T17:55:13.913Z,PV-01005,Within-post rate; compare only at similar maturity and audience conditions.
EN-000847,LI-7477394219435909120,sends,0,impressions,154,0,2026-08-02T17:55:13.913Z,PV-01005,Within-post rate; compare only at similar maturity and audience conditions.
EN-000848,LI-7477394219435909120,profile_viewers_from_post,1,impressions,154,0.006493506493506494,2026-08-02T17:55:13.913Z,PV-01005,Within-post rate; compare only at similar maturity and audience conditions.
EN-000849,LI-7477394219435909120,followers_gained,0,impressions,154,0,2026-08-02T17:55:13.913Z,PV-01005,Within-post rate; compare only at similar maturity and audience conditions.
EN-000850,LI-7477394219435909120,public_interactions,2,creator_median_public_interactions,,,2026-08-02T17:55:13.913Z,PV-01005,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000851,LI-7477405710973321217,public_interactions,107,creator_median_public_interactions,58,1.8448275862068966,2026-08-02T18:05:05.577Z,PV-00615,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000852,LI-7477601940714176512,public_interactions,6,creator_median_public_interactions,12,0.5,2026-08-02T18:05:05.577Z,PV-00709,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000853,LI-7477613215523360768,public_interactions,43,creator_median_public_interactions,21,2.0476190476190474,2026-08-02T18:05:05.577Z,PV-00883,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000854,LI-7477689545417723904,public_interactions,12,creator_median_public_interactions,16,0.75,2026-08-02T18:05:05.577Z,PV-00727,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000855,LI-7477707013959950339,public_interactions,44,creator_median_public_interactions,43,1.0232558139534884,2026-08-02T18:05:05.577Z,PV-00627,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000856,LI-7477717659690692608,public_interactions,18,creator_median_public_interactions,28,0.6428571428571429,2026-08-02T18:05:05.577Z,PV-00863,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000857,LI-7477749045566877696,impressions,2784,,,,2026-08-02T17:55:14.862Z,PV-01006,Raw observation; no valid denominator available.
EN-000858,LI-7477749045566877696,reactions,6,impressions,2784,0.0021551724137931034,2026-08-02T17:55:14.862Z,PV-01006,Within-post rate; compare only at similar maturity and audience conditions.
EN-000859,LI-7477749045566877696,comments,0,impressions,2784,0,2026-08-02T17:55:14.862Z,PV-01006,Within-post rate; compare only at similar maturity and audience conditions.
EN-000860,LI-7477749045566877696,reposts,0,impressions,2784,0,2026-08-02T17:55:14.862Z,PV-01006,Within-post rate; compare only at similar maturity and audience conditions.
EN-000861,LI-7477749045566877696,saves,1,impressions,2784,0.00035919540229885057,2026-08-02T17:55:14.862Z,PV-01006,Within-post rate; compare only at similar maturity and audience conditions.
EN-000862,LI-7477749045566877696,sends,0,impressions,2784,0,2026-08-02T17:55:14.862Z,PV-01006,Within-post rate; compare only at similar maturity and audience conditions.
EN-000863,LI-7477749045566877696,profile_viewers_from_post,2,impressions,2784,0.0007183908045977011,2026-08-02T17:55:14.862Z,PV-01006,Within-post rate; compare only at similar maturity and audience conditions.
EN-000864,LI-7477749045566877696,followers_gained,3,impressions,2784,0.0010775862068965517,2026-08-02T17:55:14.862Z,PV-01006,Within-post rate; compare only at similar maturity and audience conditions.
EN-000865,LI-7477749045566877696,public_interactions,6,creator_median_public_interactions,,,2026-08-02T17:55:14.862Z,PV-01006,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000866,LI-7478030003578961920,public_interactions,81,creator_median_public_interactions,105,0.7714285714285715,2026-08-02T18:05:05.577Z,PV-00563,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000867,LI-7478058085404688385,public_interactions,10,creator_median_public_interactions,43,0.23255813953488372,2026-08-02T18:05:05.577Z,PV-00628,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000868,LI-7478085025335447553,public_interactions,112,creator_median_public_interactions,82,1.3658536585365855,2026-08-02T18:05:05.577Z,PV-00590,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000869,LI-7478086201090920448,public_interactions,1,creator_median_public_interactions,1,1,2026-08-02T18:05:05.577Z,PV-00762,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000870,LI-7478086689803141120,public_interactions,32,creator_median_public_interactions,28,1.1428571428571428,2026-08-02T18:05:05.577Z,PV-00864,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000871,LI-7478273839685091329,public_interactions,14,creator_median_public_interactions,8.5,1.6470588235294117,2026-08-02T18:05:05.577Z,PV-00949,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000872,LI-7478326694819545089,public_interactions,9,creator_median_public_interactions,12,0.75,2026-08-02T18:05:05.577Z,PV-00710,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000873,LI-7478337972640292864,public_interactions,262,creator_median_public_interactions,21,12.476190476190476,2026-08-02T18:05:05.577Z,PV-00884,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000874,LI-7478416194530648064,public_interactions,22,creator_median_public_interactions,16,1.375,2026-08-02T18:05:05.577Z,PV-00728,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000875,LI-7478428044173422592,public_interactions,129,creator_median_public_interactions,82,1.5731707317073171,2026-08-02T18:05:05.577Z,PV-00591,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000876,LI-7478432761620410368,public_interactions,85,creator_median_public_interactions,43,1.9767441860465116,2026-08-02T18:05:05.577Z,PV-00629,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000877,LI-7478531757491900416,public_interactions,14,creator_median_public_interactions,28,0.5,2026-08-02T18:05:05.577Z,PV-00865,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000878,LI-7478554061601050624,public_interactions,39,creator_median_public_interactions,58,0.6724137931034483,2026-08-02T18:05:05.577Z,PV-00616,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000879,LI-7478797375172608000,public_interactions,20,creator_median_public_interactions,22,0.9090909090909091,2026-08-02T18:05:05.577Z,PV-00930,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000880,LI-7478801016889450500,public_interactions,11,creator_median_public_interactions,16,0.6875,2026-08-02T18:05:05.577Z,PV-00729,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000881,LI-7478810356526764044,public_interactions,0,creator_median_public_interactions,1,0,2026-08-02T18:05:05.577Z,PV-00763,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000882,LI-7478821859275354112,impressions,57,,,,2026-08-02T17:55:15.952Z,PV-01007,Raw observation; no valid denominator available.
EN-000883,LI-7478821859275354112,reactions,1,impressions,57,0.017543859649122806,2026-08-02T17:55:15.952Z,PV-01007,Within-post rate; compare only at similar maturity and audience conditions.
EN-000884,LI-7478821859275354112,comments,0,impressions,57,0,2026-08-02T17:55:15.952Z,PV-01007,Within-post rate; compare only at similar maturity and audience conditions.
EN-000885,LI-7478821859275354112,reposts,0,impressions,57,0,2026-08-02T17:55:15.952Z,PV-01007,Within-post rate; compare only at similar maturity and audience conditions.
EN-000886,LI-7478821859275354112,saves,0,impressions,57,0,2026-08-02T17:55:15.952Z,PV-01007,Within-post rate; compare only at similar maturity and audience conditions.
EN-000887,LI-7478821859275354112,sends,0,impressions,57,0,2026-08-02T17:55:15.952Z,PV-01007,Within-post rate; compare only at similar maturity and audience conditions.
EN-000888,LI-7478821859275354112,profile_viewers_from_post,0,impressions,57,0,2026-08-02T17:55:15.952Z,PV-01007,Within-post rate; compare only at similar maturity and audience conditions.
EN-000889,LI-7478821859275354112,followers_gained,0,impressions,57,0,2026-08-02T17:55:15.952Z,PV-01007,Within-post rate; compare only at similar maturity and audience conditions.
EN-000890,LI-7478821859275354112,public_interactions,1,creator_median_public_interactions,,,2026-08-02T17:55:15.952Z,PV-01007,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000891,LI-7478846299111370752,public_interactions,109,creator_median_public_interactions,58,1.8793103448275863,2026-08-02T18:05:05.577Z,PV-00617,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000892,LI-7478906864693354498,public_interactions,29,creator_median_public_interactions,66,0.4393939393939394,2026-08-02T18:05:05.577Z,PV-00833,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000893,LI-7478998549267910656,public_interactions,7,creator_median_public_interactions,8.5,0.8235294117647058,2026-08-02T18:05:05.577Z,PV-00950,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000894,LI-7479180869262397440,public_interactions,55,creator_median_public_interactions,82,0.6707317073170732,2026-08-02T18:05:05.577Z,PV-00592,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000895,LI-7479260698779226112,public_interactions,62,creator_median_public_interactions,94,0.6595744680851063,2026-08-02T18:05:05.577Z,PV-00686,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000896,LI-7479413005328277504,public_interactions,56,creator_median_public_interactions,82,0.6829268292682927,2026-08-02T18:05:05.577Z,PV-00593,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000897,LI-7479572226766389249,public_interactions,16,creator_median_public_interactions,17,0.9411764705882353,2026-08-02T18:05:05.577Z,PV-00746,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000898,LI-7479897645210161153,public_interactions,0,creator_median_public_interactions,1,0,2026-08-02T18:05:05.577Z,PV-00764,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000899,LI-7479904512678273026,public_interactions,9,creator_median_public_interactions,28,0.32142857142857145,2026-08-02T18:05:05.577Z,PV-00660,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000900,LI-7479906357559824384,impressions,171,,,,2026-08-02T17:55:16.779Z,PV-01008,Raw observation; no valid denominator available.
EN-000901,LI-7479906357559824384,reactions,4,impressions,171,0.023391812865497075,2026-08-02T17:55:16.779Z,PV-01008,Within-post rate; compare only at similar maturity and audience conditions.
EN-000902,LI-7479906357559824384,comments,0,impressions,171,0,2026-08-02T17:55:16.779Z,PV-01008,Within-post rate; compare only at similar maturity and audience conditions.
EN-000903,LI-7479906357559824384,reposts,0,impressions,171,0,2026-08-02T17:55:16.779Z,PV-01008,Within-post rate; compare only at similar maturity and audience conditions.
EN-000904,LI-7479906357559824384,saves,1,impressions,171,0.005847953216374269,2026-08-02T17:55:16.779Z,PV-01008,Within-post rate; compare only at similar maturity and audience conditions.
EN-000905,LI-7479906357559824384,sends,2,impressions,171,0.011695906432748537,2026-08-02T17:55:16.779Z,PV-01008,Within-post rate; compare only at similar maturity and audience conditions.
EN-000906,LI-7479906357559824384,profile_viewers_from_post,1,impressions,171,0.005847953216374269,2026-08-02T17:55:16.779Z,PV-01008,Within-post rate; compare only at similar maturity and audience conditions.
